Transaction_ID,Date,Scope,Category,Description,Amount,Income_vs_Expense,Profit_vs_Loss,Balance_Sheet_Category,Debit_vs_Credit,Payment_Method
TXN-11125,2025-08-31,Business,Equipment Asset Purchase,"Purchase of machinery, computers, or office hardware",5601.61,Asset Acquisition,Neutral,Asset,Debit,Cash
TXN-10126,2025-08-31,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,6556.15,Equity Withdrawal,Neutral,Equity,Debit,Digital Wallet
TXN-10691,2025-09-01,Business,Loan Interest Expense,Interest charge on business debt/credit lines,239.77,Expense,Loss,Liability,Debit,Checking Account
TXN-10687,2025-09-01,Business,Bank Loan Principal Payment,Repayment of principal on commercial loan,668.34,Transfer,Neutral,Liability,Debit,Checking Account
TXN-10207,2025-09-02,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",99.46,Expense,Loss,Asset,Debit,Checking Account
TXN-10150,2025-09-02,Business,Payroll & Wages,"Employee salaries, benefits, and payroll taxes",3129.71,Expense,Loss,Liability,Debit,Cash
TXN-10655,2025-09-03,Household,Utilities,"Electricity, water, and gas bills",281.18,Expense,Loss,Liability,Debit,Digital Wallet
TXN-10554,2025-09-03,Business,Loan Interest Expense,Interest charge on business debt/credit lines,169.36,Expense,Loss,Liability,Debit,Digital Wallet
TXN-10572,2025-09-03,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",155.9,Expense,Loss,Asset,Debit,Wire Transfer
TXN-10333,2025-09-03,Household,Groceries,Supermarket purchase (food/supplies),217.93,Expense,Loss,Asset,Debit,ACH Transfer
TXN-10653,2025-09-03,Household,Credit Card Payment,Credit card balance payoff from checking account,471.56,Transfer,Neutral,Liability,Debit,Cash
TXN-10726,2025-09-03,Household,Credit Card Payment,Credit card balance payoff from checking account,608.44,Transfer,Neutral,Liability,Debit,ACH Transfer
TXN-10297,2025-09-04,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",581.57,Expense,Loss,Asset,Debit,Cash
TXN-11110,2025-09-04,Household,Healthcare / Medical,Pharmacy prescription / Doctor copay,134.1,Expense,Loss,Asset,Debit,Digital Wallet
TXN-11104,2025-09-05,Household,Dining Out,Restaurant bill / food delivery,111.64,Expense,Loss,Asset,Debit,Checking Account
TXN-11052,2025-09-07,Household,Rent / Mortgage,Monthly residential lease/mortgage payment,1598.73,Expense,Loss,Liability,Debit,Credit Card
TXN-10186,2025-09-07,Household,Investment Returns,Stock dividend or savings interest payout,113.94,Income,Profit,Asset,Credit,Cash
TXN-10612,2025-09-08,Business,Loan Interest Expense,Interest charge on business debt/credit lines,113.66,Expense,Loss,Liability,Debit,Wire Transfer
TXN-10549,2025-09-08,Business,Bank Loan Principal Payment,Repayment of principal on commercial loan,2626.22,Transfer,Neutral,Liability,Debit,Cash
TXN-11114,2025-09-09,Household,Rent / Mortgage,Monthly residential lease/mortgage payment,1577.14,Expense,Loss,Liability,Debit,Cash
TXN-10208,2025-09-09,Business,Payroll & Wages,"Employee salaries, benefits, and payroll taxes",4629.81,Expense,Loss,Liability,Debit,Digital Wallet
TXN-10334,2025-09-09,Household,Utilities,"Electricity, water, and gas bills",236.73,Expense,Loss,Liability,Debit,ACH Transfer
TXN-10877,2025-09-10,Business,Loan Interest Expense,Interest charge on business debt/credit lines,748.45,Expense,Loss,Liability,Debit,Credit Card
TXN-10588,2025-09-10,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,7224.82,Equity Withdrawal,Neutral,Equity,Debit,Credit Card
TXN-10718,2025-09-10,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",117.45,Expense,Loss,Asset,Debit,Credit Card
TXN-10533,2025-09-11,Business,Product Sales Revenue,Direct cash/card sales to customers,2749.21,Income,Profit,Asset,Credit,Digital Wallet
TXN-10782,2025-09-11,Business,Loan Interest Expense,Interest charge on business debt/credit lines,434.81,Expense,Loss,Liability,Debit,Checking Account
TXN-10262,2025-09-11,Household,Dining Out,Restaurant bill / food delivery,116.31,Expense,Loss,Asset,Debit,Credit Card
TXN-10861,2025-09-12,Household,Rent / Mortgage,Monthly residential lease/mortgage payment,1819.36,Expense,Loss,Liability,Debit,Cash
TXN-10373,2025-09-12,Household,Salary / Wages,Monthly salary direct deposit,5114.55,Income,Profit,Asset,Credit,Credit Card
TXN-11081,2025-09-12,Household,Utilities,"Electricity, water, and gas bills",123.7,Expense,Loss,Liability,Debit,Credit Card
TXN-10909,2025-09-12,Business,Payroll & Wages,"Employee salaries, benefits, and payroll taxes",3648.61,Expense,Loss,Liability,Debit,Digital Wallet
TXN-10249,2025-09-13,Household,Dining Out,Restaurant bill / food delivery,112.93,Expense,Loss,Asset,Debit,Cash
TXN-10913,2025-09-13,Business,Product Sales Revenue,Direct cash/card sales to customers,1942.17,Income,Profit,Asset,Credit,Wire Transfer
TXN-10862,2025-09-13,Household,Groceries,Supermarket purchase (food/supplies),220.47,Expense,Loss,Asset,Debit,Credit Card
TXN-11118,2025-09-13,Household,Rent / Mortgage,Monthly residential lease/mortgage payment,1804.72,Expense,Loss,Liability,Debit,Checking Account
TXN-11136,2025-09-13,Household,Dining Out,Restaurant bill / food delivery,15.46,Expense,Loss,Asset,Debit,Digital Wallet
TXN-10529,2025-09-13,Household,Investment Returns,Stock dividend or savings interest payout,498.03,Income,Profit,Asset,Credit,ACH Transfer
TXN-10559,2025-09-14,Business,Office Rent & Lease,Commercial property rental fee,4987.38,Expense,Loss,Liability,Debit,ACH Transfer
TXN-10296,2025-09-14,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,7394.41,Equity Withdrawal,Neutral,Equity,Debit,Credit Card
TXN-10635,2025-09-15,Household,Dining Out,Restaurant bill / food delivery,119.32,Expense,Loss,Asset,Debit,Credit Card
TXN-10919,2025-09-15,Business,Loan Interest Expense,Interest charge on business debt/credit lines,275.12,Expense,Loss,Liability,Debit,Cash
TXN-10679,2025-09-15,Household,Salary / Wages,Monthly salary direct deposit,5346.05,Income,Profit,Asset,Credit,Digital Wallet
TXN-10505,2025-09-15,Business,Office Rent & Lease,Commercial property rental fee,5598.21,Expense,Loss,Liability,Debit,Checking Account
TXN-10982,2025-09-15,Household,Groceries,Supermarket purchase (food/supplies),159.96,Expense,Loss,Asset,Debit,Wire Transfer
TXN-10674,2025-09-16,Household,Credit Card Payment,Credit card balance payoff from checking account,792.81,Transfer,Neutral,Liability,Debit,Checking Account
TXN-10090,2025-09-16,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",311.02,Expense,Loss,Asset,Debit,Checking Account
TXN-11141,2025-09-16,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,10695.3,Income,Profit,Asset,Credit,ACH Transfer
TXN-10531,2025-09-16,Business,Payroll & Wages,"Employee salaries, benefits, and payroll taxes",13059.07,Expense,Loss,Liability,Debit,Credit Card
TXN-11012,2025-09-16,Business,Software / SaaS Subscriptions,"Cloud infrastructure, accounting & CRM tools",335.04,Expense,Loss,Asset,Debit,Checking Account
TXN-10139,2025-09-16,Business,Equipment Asset Purchase,"Purchase of machinery, computers, or office hardware",3659.16,Asset Acquisition,Neutral,Asset,Debit,Wire Transfer
TXN-10404,2025-09-16,Household,Rent / Mortgage,Monthly residential lease/mortgage payment,2163.03,Expense,Loss,Liability,Debit,Checking Account
TXN-10254,2025-09-17,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,3938.9,Income,Profit,Asset,Credit,Checking Account
TXN-11038,2025-09-17,Business,Cost of Goods Sold (COGS),Raw materials and inventory purchases,1640.94,Expense,Loss,Asset,Debit,Credit Card
TXN-10844,2025-09-17,Business,Payroll & Wages,"Employee salaries, benefits, and payroll taxes",9302.73,Expense,Loss,Liability,Debit,Digital Wallet
TXN-10119,2025-09-17,Business,Product Sales Revenue,Direct cash/card sales to customers,1495.39,Income,Profit,Asset,Credit,ACH Transfer
TXN-11122,2025-09-18,Business,Product Sales Revenue,Direct cash/card sales to customers,2596.15,Income,Profit,Asset,Credit,Digital Wallet
TXN-11188,2025-09-18,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,4118.9,Equity Withdrawal,Neutral,Equity,Debit,Checking Account
TXN-10028,2025-09-18,Household,Dining Out,Restaurant bill / food delivery,66.82,Expense,Loss,Asset,Debit,Checking Account
TXN-10543,2025-09-18,Business,Equipment Asset Purchase,"Purchase of machinery, computers, or office hardware",3489.29,Asset Acquisition,Neutral,Asset,Debit,Checking Account
TXN-11138,2025-09-18,Business,Owner's Equity Injection,Capital contributed by business owner/investor,40148.67,Equity Injection,Neutral,Equity,Credit,Credit Card
TXN-11026,2025-09-19,Household,Salary / Wages,Monthly salary direct deposit,5998.0,Income,Profit,Asset,Credit,Cash
TXN-10385,2025-09-19,Household,Rent / Mortgage,Monthly residential lease/mortgage payment,2139.8,Expense,Loss,Liability,Debit,Wire Transfer
TXN-10367,2025-09-20,Household,Credit Card Payment,Credit card balance payoff from checking account,347.96,Transfer,Neutral,Liability,Debit,ACH Transfer
TXN-10465,2025-09-21,Business,Product Sales Revenue,Direct cash/card sales to customers,1882.27,Income,Profit,Asset,Credit,Wire Transfer
TXN-10594,2025-09-21,Business,Office Rent & Lease,Commercial property rental fee,2975.67,Expense,Loss,Liability,Debit,ACH Transfer
TXN-10801,2025-09-21,Business,Payroll & Wages,"Employee salaries, benefits, and payroll taxes",19495.65,Expense,Loss,Liability,Debit,Digital Wallet
TXN-10856,2025-09-22,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,6480.91,Equity Withdrawal,Neutral,Equity,Debit,Digital Wallet
TXN-10755,2025-09-22,Household,Healthcare / Medical,Pharmacy prescription / Doctor copay,77.57,Expense,Loss,Asset,Debit,Credit Card
TXN-10471,2025-09-23,Business,Cost of Goods Sold (COGS),Raw materials and inventory purchases,1480.26,Expense,Loss,Asset,Debit,Checking Account
TXN-10744,2025-09-23,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,4905.95,Equity Withdrawal,Neutral,Equity,Debit,Digital Wallet
TXN-11108,2025-09-23,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,6754.13,Income,Profit,Asset,Credit,Digital Wallet
TXN-10233,2025-09-23,Business,Owner's Equity Injection,Capital contributed by business owner/investor,34317.93,Equity Injection,Neutral,Equity,Credit,Cash
TXN-10545,2025-09-23,Business,Owner's Equity Injection,Capital contributed by business owner/investor,25564.49,Equity Injection,Neutral,Equity,Credit,Wire Transfer
TXN-10508,2025-09-23,Business,Cost of Goods Sold (COGS),Raw materials and inventory purchases,4495.64,Expense,Loss,Asset,Debit,Checking Account
TXN-10506,2025-09-23,Household,Utilities,"Electricity, water, and gas bills",113.66,Expense,Loss,Liability,Debit,Credit Card
TXN-10884,2025-09-24,Household,Healthcare / Medical,Pharmacy prescription / Doctor copay,156.31,Expense,Loss,Asset,Debit,Cash
TXN-10142,2025-09-24,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",308.8,Expense,Loss,Asset,Debit,Credit Card
TXN-11082,2025-09-25,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",584.81,Expense,Loss,Asset,Debit,Cash
TXN-10212,2025-09-25,Household,Healthcare / Medical,Pharmacy prescription / Doctor copay,145.52,Expense,Loss,Asset,Debit,ACH Transfer
TXN-10991,2025-09-25,Business,Loan Interest Expense,Interest charge on business debt/credit lines,597.18,Expense,Loss,Liability,Debit,Checking Account
TXN-10979,2025-09-25,Business,Payroll & Wages,"Employee salaries, benefits, and payroll taxes",12209.91,Expense,Loss,Liability,Debit,Wire Transfer
TXN-11154,2025-09-25,Household,Salary / Wages,Monthly salary direct deposit,2872.65,Income,Profit,Asset,Credit,ACH Transfer
TXN-10406,2025-09-25,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,5268.64,Equity Withdrawal,Neutral,Equity,Debit,Cash
TXN-10453,2025-09-26,Household,Rent / Mortgage,Monthly residential lease/mortgage payment,2754.38,Expense,Loss,Liability,Debit,Checking Account
TXN-10642,2025-09-26,Business,Payroll & Wages,"Employee salaries, benefits, and payroll taxes",10012.16,Expense,Loss,Liability,Debit,ACH Transfer
TXN-11065,2025-09-26,Business,Equipment Asset Purchase,"Purchase of machinery, computers, or office hardware",3063.5,Asset Acquisition,Neutral,Asset,Debit,Digital Wallet
TXN-10383,2025-09-26,Business,Payroll & Wages,"Employee salaries, benefits, and payroll taxes",4730.24,Expense,Loss,Liability,Debit,Cash
TXN-11008,2025-09-26,Household,Dining Out,Restaurant bill / food delivery,107.33,Expense,Loss,Asset,Debit,Checking Account
TXN-10369,2025-09-27,Business,Owner's Equity Injection,Capital contributed by business owner/investor,35020.97,Equity Injection,Neutral,Equity,Credit,Checking Account
TXN-10500,2025-09-27,Business,Owner's Equity Injection,Capital contributed by business owner/investor,23485.78,Equity Injection,Neutral,Equity,Credit,ACH Transfer
TXN-11177,2025-09-27,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,3419.58,Income,Profit,Asset,Credit,Credit Card
TXN-10430,2025-09-28,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,3930.63,Equity Withdrawal,Neutral,Equity,Debit,Credit Card
TXN-10194,2025-09-29,Business,Bank Loan Principal Payment,Repayment of principal on commercial loan,1531.27,Transfer,Neutral,Liability,Debit,Digital Wallet
TXN-11182,2025-09-29,Business,Equipment Asset Purchase,"Purchase of machinery, computers, or office hardware",3981.54,Asset Acquisition,Neutral,Asset,Debit,Wire Transfer
TXN-11048,2025-09-29,Business,Payroll & Wages,"Employee salaries, benefits, and payroll taxes",9563.83,Expense,Loss,Liability,Debit,Checking Account
TXN-10647,2025-09-29,Business,Bank Loan Principal Payment,Repayment of principal on commercial loan,902.28,Transfer,Neutral,Liability,Debit,Credit Card
TXN-10338,2025-09-29,Business,Equipment Asset Purchase,"Purchase of machinery, computers, or office hardware",2775.81,Asset Acquisition,Neutral,Asset,Debit,Wire Transfer
TXN-10563,2025-09-30,Business,Software / SaaS Subscriptions,"Cloud infrastructure, accounting & CRM tools",292.93,Expense,Loss,Asset,Debit,Cash
TXN-10924,2025-10-01,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",496.2,Expense,Loss,Asset,Debit,Digital Wallet
TXN-11200,2025-10-01,Household,Utilities,"Electricity, water, and gas bills",81.3,Expense,Loss,Liability,Debit,Digital Wallet
TXN-10658,2025-10-01,Business,Software / SaaS Subscriptions,"Cloud infrastructure, accounting & CRM tools",529.16,Expense,Loss,Asset,Debit,Cash
TXN-10156,2025-10-01,Business,Equipment Asset Purchase,"Purchase of machinery, computers, or office hardware",980.68,Asset Acquisition,Neutral,Asset,Debit,ACH Transfer
TXN-10011,2025-10-02,Business,Software / SaaS Subscriptions,"Cloud infrastructure, accounting & CRM tools",125.24,Expense,Loss,Asset,Debit,ACH Transfer
TXN-10449,2025-10-02,Business,Equipment Asset Purchase,"Purchase of machinery, computers, or office hardware",910.12,Asset Acquisition,Neutral,Asset,Debit,Wire Transfer
TXN-10610,2025-10-02,Business,Loan Interest Expense,Interest charge on business debt/credit lines,154.9,Expense,Loss,Liability,Debit,Cash
TXN-11193,2025-10-03,Household,Credit Card Payment,Credit card balance payoff from checking account,1277.37,Transfer,Neutral,Liability,Debit,Digital Wallet
TXN-10116,2025-10-03,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,5808.0,Equity Withdrawal,Neutral,Equity,Debit,Digital Wallet
TXN-10026,2025-10-03,Business,Bank Loan Principal Payment,Repayment of principal on commercial loan,1288.22,Transfer,Neutral,Liability,Debit,Wire Transfer
TXN-10421,2025-10-04,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,6845.84,Equity Withdrawal,Neutral,Equity,Debit,Wire Transfer
TXN-10964,2025-10-04,Business,Bank Loan Principal Payment,Repayment of principal on commercial loan,1295.79,Transfer,Neutral,Liability,Debit,Cash
TXN-10227,2025-10-04,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,4456.57,Equity Withdrawal,Neutral,Equity,Debit,Checking Account
TXN-10038,2025-10-04,Household,Investment Returns,Stock dividend or savings interest payout,477.21,Income,Profit,Asset,Credit,Wire Transfer
TXN-10324,2025-10-04,Household,Dining Out,Restaurant bill / food delivery,41.32,Expense,Loss,Asset,Debit,Credit Card
TXN-11150,2025-10-05,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,5860.18,Equity Withdrawal,Neutral,Equity,Debit,Cash
TXN-10930,2025-10-05,Business,Owner's Equity Injection,Capital contributed by business owner/investor,18907.39,Equity Injection,Neutral,Equity,Credit,ACH Transfer
TXN-10784,2025-10-05,Business,Cost of Goods Sold (COGS),Raw materials and inventory purchases,4148.53,Expense,Loss,Asset,Debit,Checking Account
TXN-10670,2025-10-05,Household,Investment Returns,Stock dividend or savings interest payout,495.26,Income,Profit,Asset,Credit,Checking Account
TXN-10070,2025-10-05,Business,Loan Interest Expense,Interest charge on business debt/credit lines,92.67,Expense,Loss,Liability,Debit,Cash
TXN-10918,2025-10-06,Business,Owner's Equity Injection,Capital contributed by business owner/investor,40164.58,Equity Injection,Neutral,Equity,Credit,Cash
TXN-10738,2025-10-06,Business,Office Rent & Lease,Commercial property rental fee,1665.44,Expense,Loss,Liability,Debit,Cash
TXN-10316,2025-10-06,Business,Cost of Goods Sold (COGS),Raw materials and inventory purchases,4528.14,Expense,Loss,Asset,Debit,Digital Wallet
TXN-10692,2025-10-06,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",353.38,Expense,Loss,Asset,Debit,Checking Account
TXN-11179,2025-10-06,Business,Office Rent & Lease,Commercial property rental fee,3916.66,Expense,Loss,Liability,Debit,Checking Account
TXN-10454,2025-10-06,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,4551.29,Equity Withdrawal,Neutral,Equity,Debit,Wire Transfer
TXN-10095,2025-10-07,Household,Dining Out,Restaurant bill / food delivery,18.78,Expense,Loss,Asset,Debit,Cash
TXN-10731,2025-10-07,Business,Loan Interest Expense,Interest charge on business debt/credit lines,175.95,Expense,Loss,Liability,Debit,Wire Transfer
TXN-10785,2025-10-07,Business,Software / SaaS Subscriptions,"Cloud infrastructure, accounting & CRM tools",197.5,Expense,Loss,Asset,Debit,ACH Transfer
TXN-10152,2025-10-07,Business,Bank Loan Principal Payment,Repayment of principal on commercial loan,2899.6,Transfer,Neutral,Liability,Debit,Credit Card
TXN-11128,2025-10-08,Business,Product Sales Revenue,Direct cash/card sales to customers,2420.64,Income,Profit,Asset,Credit,Digital Wallet
TXN-10609,2025-10-08,Household,Groceries,Supermarket purchase (food/supplies),229.61,Expense,Loss,Asset,Debit,Credit Card
TXN-10337,2025-10-08,Business,Loan Interest Expense,Interest charge on business debt/credit lines,548.51,Expense,Loss,Liability,Debit,ACH Transfer
TXN-10666,2025-10-09,Business,Owner's Equity Injection,Capital contributed by business owner/investor,34457.36,Equity Injection,Neutral,Equity,Credit,Digital Wallet
TXN-10539,2025-10-09,Business,Software / SaaS Subscriptions,"Cloud infrastructure, accounting & CRM tools",244.66,Expense,Loss,Asset,Debit,Wire Transfer
TXN-10238,2025-10-09,Business,Payroll & Wages,"Employee salaries, benefits, and payroll taxes",3807.34,Expense,Loss,Liability,Debit,Checking Account
TXN-10062,2025-10-09,Business,Software / SaaS Subscriptions,"Cloud infrastructure, accounting & CRM tools",104.49,Expense,Loss,Asset,Debit,Digital Wallet
TXN-10966,2025-10-09,Business,Loan Interest Expense,Interest charge on business debt/credit lines,637.9,Expense,Loss,Liability,Debit,Credit Card
TXN-10498,2025-10-10,Business,Software / SaaS Subscriptions,"Cloud infrastructure, accounting & CRM tools",129.05,Expense,Loss,Asset,Debit,Checking Account
TXN-11015,2025-10-10,Business,Loan Interest Expense,Interest charge on business debt/credit lines,294.83,Expense,Loss,Liability,Debit,Credit Card
TXN-10012,2025-10-10,Household,Rent / Mortgage,Monthly residential lease/mortgage payment,1527.72,Expense,Loss,Liability,Debit,Digital Wallet
TXN-10096,2025-10-10,Business,Loan Interest Expense,Interest charge on business debt/credit lines,153.67,Expense,Loss,Liability,Debit,Credit Card
TXN-11164,2025-10-10,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,1591.82,Income,Profit,Asset,Credit,Digital Wallet
TXN-10677,2025-10-10,Business,Bank Loan Principal Payment,Repayment of principal on commercial loan,1734.02,Transfer,Neutral,Liability,Debit,Checking Account
TXN-10713,2025-10-11,Business,Cost of Goods Sold (COGS),Raw materials and inventory purchases,646.71,Expense,Loss,Asset,Debit,Wire Transfer
TXN-10400,2025-10-11,Business,Loan Interest Expense,Interest charge on business debt/credit lines,717.96,Expense,Loss,Liability,Debit,Digital Wallet
TXN-10321,2025-10-11,Household,Rent / Mortgage,Monthly residential lease/mortgage payment,1372.88,Expense,Loss,Liability,Debit,Credit Card
TXN-11137,2025-10-11,Household,Groceries,Supermarket purchase (food/supplies),236.41,Expense,Loss,Asset,Debit,Wire Transfer
TXN-10188,2025-10-12,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",40.74,Expense,Loss,Asset,Debit,Credit Card
TXN-11171,2025-10-12,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",184.3,Expense,Loss,Asset,Debit,Credit Card
TXN-10565,2025-10-13,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",203.65,Expense,Loss,Asset,Debit,Cash
TXN-11197,2025-10-13,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",74.8,Expense,Loss,Asset,Debit,Credit Card
TXN-10639,2025-10-13,Household,Groceries,Supermarket purchase (food/supplies),239.19,Expense,Loss,Asset,Debit,Digital Wallet
TXN-10300,2025-10-13,Business,Payroll & Wages,"Employee salaries, benefits, and payroll taxes",11047.05,Expense,Loss,Liability,Debit,ACH Transfer
TXN-10756,2025-10-14,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,5690.06,Income,Profit,Asset,Credit,ACH Transfer
TXN-10414,2025-10-14,Business,Product Sales Revenue,Direct cash/card sales to customers,1788.55,Income,Profit,Asset,Credit,Cash
TXN-10138,2025-10-14,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,5168.17,Equity Withdrawal,Neutral,Equity,Debit,ACH Transfer
TXN-10375,2025-10-14,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,6833.48,Equity Withdrawal,Neutral,Equity,Debit,Cash
TXN-10646,2025-10-15,Household,Groceries,Supermarket purchase (food/supplies),126.66,Expense,Loss,Asset,Debit,ACH Transfer
TXN-10573,2025-10-15,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",428.34,Expense,Loss,Asset,Debit,Credit Card
TXN-10348,2025-10-15,Business,Bank Loan Principal Payment,Repayment of principal on commercial loan,1488.94,Transfer,Neutral,Liability,Debit,Checking Account
TXN-10094,2025-10-15,Business,Office Rent & Lease,Commercial property rental fee,1543.51,Expense,Loss,Liability,Debit,Checking Account
TXN-10305,2025-10-15,Business,Equipment Asset Purchase,"Purchase of machinery, computers, or office hardware",2997.64,Asset Acquisition,Neutral,Asset,Debit,Wire Transfer
TXN-10157,2025-10-16,Business,Loan Interest Expense,Interest charge on business debt/credit lines,514.1,Expense,Loss,Liability,Debit,Checking Account
TXN-10689,2025-10-17,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,11750.62,Income,Profit,Asset,Credit,Checking Account
TXN-10359,2025-10-17,Household,Dining Out,Restaurant bill / food delivery,84.02,Expense,Loss,Asset,Debit,Checking Account
TXN-10684,2025-10-17,Business,Software / SaaS Subscriptions,"Cloud infrastructure, accounting & CRM tools",216.51,Expense,Loss,Asset,Debit,Digital Wallet
TXN-10363,2025-10-18,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,7558.46,Income,Profit,Asset,Credit,Checking Account
TXN-10592,2025-10-18,Business,Product Sales Revenue,Direct cash/card sales to customers,3083.64,Income,Profit,Asset,Credit,Credit Card
TXN-10887,2025-10-18,Business,Loan Interest Expense,Interest charge on business debt/credit lines,93.6,Expense,Loss,Liability,Debit,Digital Wallet
TXN-10696,2025-10-18,Household,Healthcare / Medical,Pharmacy prescription / Doctor copay,295.43,Expense,Loss,Asset,Debit,ACH Transfer
TXN-11101,2025-10-19,Business,Owner's Equity Injection,Capital contributed by business owner/investor,35527.69,Equity Injection,Neutral,Equity,Credit,Credit Card
TXN-11050,2025-10-19,Business,Office Rent & Lease,Commercial property rental fee,5517.8,Expense,Loss,Liability,Debit,ACH Transfer
TXN-10537,2025-10-19,Household,Groceries,Supermarket purchase (food/supplies),157.98,Expense,Loss,Asset,Debit,Cash
TXN-10184,2025-10-19,Business,Software / SaaS Subscriptions,"Cloud infrastructure, accounting & CRM tools",499.57,Expense,Loss,Asset,Debit,ACH Transfer
TXN-10259,2025-10-20,Household,Healthcare / Medical,Pharmacy prescription / Doctor copay,146.38,Expense,Loss,Asset,Debit,ACH Transfer
TXN-10716,2025-10-20,Household,Healthcare / Medical,Pharmacy prescription / Doctor copay,191.96,Expense,Loss,Asset,Debit,Digital Wallet
TXN-10980,2025-10-21,Business,Owner's Equity Injection,Capital contributed by business owner/investor,44674.42,Equity Injection,Neutral,Equity,Credit,ACH Transfer
TXN-10908,2025-10-21,Household,Investment Returns,Stock dividend or savings interest payout,222.25,Income,Profit,Asset,Credit,Digital Wallet
TXN-10378,2025-10-22,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,5722.13,Income,Profit,Asset,Credit,ACH Transfer
TXN-10728,2025-10-22,Business,Owner's Equity Injection,Capital contributed by business owner/investor,40188.85,Equity Injection,Neutral,Equity,Credit,Cash
TXN-10761,2025-10-23,Household,Rent / Mortgage,Monthly residential lease/mortgage payment,1183.15,Expense,Loss,Liability,Debit,Wire Transfer
TXN-10955,2025-10-23,Business,Owner's Equity Injection,Capital contributed by business owner/investor,34293.63,Equity Injection,Neutral,Equity,Credit,Digital Wallet
TXN-10553,2025-10-23,Business,Loan Interest Expense,Interest charge on business debt/credit lines,209.28,Expense,Loss,Liability,Debit,Checking Account
TXN-10528,2025-10-23,Business,Accounts Receivable Invoicing,Client invoice generated for B2B services rendered,8932.41,Income,Profit,Asset,Credit,Credit Card
TXN-10808,2025-10-23,Business,Bank Loan Principal Payment,Repayment of principal on commercial loan,891.78,Transfer,Neutral,Liability,Debit,ACH Transfer
TXN-10054,2025-10-23,Business,Loan Interest Expense,Interest charge on business debt/credit lines,380.87,Expense,Loss,Liability,Debit,ACH Transfer
TXN-10351,2025-10-23,Household,Utilities,"Electricity, water, and gas bills",191.63,Expense,Loss,Liability,Debit,Credit Card
TXN-11107,2025-10-23,Business,Owner's Drawings / Distributions,Owner cash withdrawal for personal use,6066.41,Equity Withdrawal,Neutral,Equity,Debit,Credit Card
TXN-10232,2025-10-23,Household,Vehicle Maintenance,"Gasoline, car insurance, or repairs",57.73,Expense,Loss,Asset,Debit,Credit Card
TXN-10075,2025-10-24,Household,Healthcare / Medical,Pharmacy prescription / Doctor copay,216.19,Expense,Loss,Asset,Debit,Wire Transfer
TXN-10617,2025-10-24,Household,Credit Card Payment,Credit card balance payoff from checking account,294.94,Transfer,Neutral,Liability,Debit,ACH Transfer
TXN-10124,2025-10-24,Business,Office Rent & Lease,Commercial property rental fee,4229.98,Expense,Loss,Liability,Debit,Cash
TXN-10459,2025-10-25,Household,Utilities,"Electricity, water, and gas bills",241.74,Expense,Loss,Liability,Debit,Cash
TXN-10512,2025-10-25,Business,Loan Interest Expense,Interest charge on business debt/credit lines,157.94,Expense,Loss,Liability,Debit,Digital Wallet
TXN-11046,2025-10-25,Business,Loan Interest Expense,Interest charge on business debt/credit lines,711.01,Expense,Loss,Liability,Debit,Checking Account
